id,delivery_person_age,delivery_person_ratings,order_date,time_orderd,time_order_picked,weather_conditions,road_traffic_density,type_of_order,type_of_vehicle,multiple_deliveries,festival,city,time_taken_min
0x2858,36.0,4.8,2022-03-27,1900-01-01 21:25:00,1900-01-01 21:35:00,sandstorms,jam,Drinks,motorcycle,1,no,semi-urban,53
0x9b7b,38.0,4.3,2022-03-28,1900-01-01 12:35:00,1900-01-01 12:45:00,windy,high,Drinks,motorcycle,1,no,metropolitan,31
0x6ed9,39.0,4.9,2022-03-12,1900-01-01 17:20:00,1900-01-01 17:30:00,sunny,medium,Drinks,motorcycle,1,no,metropolitan,26
0x81f9,30.0,4.8,2022-03-30,1900-01-01 10:20:00,1900-01-01 10:25:00,cloudy,low,Meal,scooter,1,no,metropolitan,16
0x5649,24.0,4.8,2022-03-17,1900-01-01 14:55:00,1900-01-01 15:10:00,windy,high,Drinks,motorcycle,1,no,metropolitan,25
0xd34b,27.0,4.5,2022-02-15,1900-01-01 20:40:00,1900-01-01 20:55:00,cloudy,jam,Snack,scooter,1,no,metropolitan,23
0x1caf,23.0,4.8,2022-03-20,1900-01-01 18:25:00,1900-01-01 18:30:00,sandstorms,medium,Meal,motorcycle,0,no,metropolitan,22
0x54e8,26.0,4.5,2022-04-06,1900-01-01 21:10:00,1900-01-01 21:15:00,sandstorms,jam,Meal,motorcycle,0,no,metropolitan,21
0x723d,34.0,5.0,2022-03-11,1900-01-01 08:45:00,1900-01-01 08:55:00,fog,low,Meal,electric_scooter,1,no,metropolitan,15
0x73e1,20.0,4.7,2022-04-05,1900-01-01 23:20:00,1900-01-01 23:35:00,stormy,low,Meal,motorcycle,1,no,metropolitan,19
0x8581,30.0,4.3,2022-03-15,1900-01-01 09:40:00,1900-01-01 09:45:00,sandstorms,low,Snack,motorcycle,1,no,metropolitan,27
0x6e0f,39.0,4.4,2022-04-01,1900-01-01 17:40:00,1900-01-01 17:55:00,sandstorms,medium,Snack,scooter,2,no,metropolitan,34
0x7f00,38.0,4.7,2022-03-09,1900-01-01 22:40:00,1900-01-01 22:45:00,sunny,low,Buffet,electric_scooter,0,no,metropolitan,11
0xc28,20.0,5.0,2022-03-15,1900-01-01 21:10:00,1900-01-01 21:25:00,stormy,jam,Snack,motorcycle,0,no,metropolitan,16
0x2aca,25.0,4.7,2022-03-07,1900-01-01 17:10:00,1900-01-01 17:20:00,stormy,medium,Meal,motorcycle,1,no,metropolitan,24
0x3cea,36.0,4.4,2022-03-29,1900-01-01 19:20:00,1900-01-01 19:30:00,sandstorms,jam,Snack,electric_scooter,1,no,metropolitan,37
0x92cc,20.0,4.8,2022-03-06,1900-01-01 17:20:00,1900-01-01 17:30:00,fog,medium,Drinks,scooter,1,no,metropolitan,36
0x26fa,22.0,4.1,2022-03-11,1900-01-01 12:40:00,1900-01-01 12:50:00,windy,high,Buffet,motorcycle,0,no,metropolitan,31
0xb050,38.0,4.7,2022-04-01,1900-01-01 13:40:00,1900-01-01 13:45:00,stormy,high,Drinks,motorcycle,0,no,metropolitan,29
0xc636,37.0,5.0,2022-02-13,1900-01-01 13:40:00,1900-01-01 13:45:00,stormy,high,Buffet,motorcycle,1,no,metropolitan,32
0x9060,31.0,5.0,2022-03-03,1900-01-01 13:35:00,1900-01-01 13:50:00,stormy,high,Snack,electric_scooter,1,no,metropolitan,26
0x8912,25.0,4.9,2022-03-07,1900-01-01 18:15:00,1900-01-01 18:30:00,sunny,medium,Buffet,motorcycle,0,no,metropolitan,20
0x7850,23.0,4.4,2022-03-05,1900-01-01 19:30:00,1900-01-01 19:40:00,stormy,jam,Meal,motorcycle,1,no,metropolitan,32
0xa61f,32.0,4.9,2022-04-01,1900-01-01 17:35:00,1900-01-01 17:45:00,cloudy,medium,Meal,scooter,0,no,metropolitan,19
0xa773,28.0,4.6,2022-03-02,1900-01-01 19:15:00,1900-01-01 19:20:00,fog,jam,Drinks,scooter,1,no,metropolitan,40
0x1b92,37.0,4.9,2022-03-24,1900-01-01 10:10:00,1900-01-01 10:20:00,fog,low,Drinks,scooter,0,no,metropolitan,18
0xab6e,36.0,4.7,2022-03-17,1900-01-01 17:25:00,1900-01-01 17:40:00,cloudy,medium,Meal,motorcycle,1,no,urban,15
0x82f6,31.0,4.2,2022-03-01,1900-01-01 12:10:00,1900-01-01 12:25:00,stormy,high,Snack,motorcycle,1,no,metropolitan,34
0x6fe2,29.0,4.4,2022-03-15,1900-01-01 12:45:00,1900-01-01 12:50:00,sunny,high,Buffet,motorcycle,1,no,metropolitan,44
0x55ab,20.0,4.8,2022-03-14,1900-01-01 23:25:00,1900-01-01 23:40:00,sunny,low,Drinks,motorcycle,1,no,metropolitan,29
0x6abe,25.0,4.5,2022-03-09,1900-01-01 11:35:00,1900-01-01 11:40:00,sunny,high,Meal,scooter,0,no,urban,17
0x7696,32.0,4.4,2022-03-23,1900-01-01 19:35:00,1900-01-01 19:50:00,stormy,jam,Meal,motorcycle,1,no,metropolitan,37
0xb3d2,36.0,4.3,2022-03-03,1900-01-01 22:25:00,1900-01-01 22:40:00,windy,low,Meal,motorcycle,0,no,metropolitan,22
0xc979,21.0,4.8,2022-02-13,1900-01-01 14:55:00,1900-01-01 15:05:00,cloudy,high,Meal,scooter,1,no,metropolitan,21
0x5386,32.0,5.0,2022-03-26,1900-01-01 21:10:00,1900-01-01 21:15:00,sandstorms,jam,Drinks,motorcycle,0,no,urban,26
0x5c33,35.0,4.8,2022-03-19,1900-01-01 14:10:00,1900-01-01 14:15:00,sunny,high,Meal,scooter,1,no,urban,20
0x6f8e,22.0,4.6,2022-03-13,1900-01-01 08:40:00,1900-01-01 08:55:00,stormy,low,Snack,electric_scooter,1,no,urban,14
0x7d7d,31.0,4.9,2022-03-05,1900-01-01 11:45:00,1900-01-01 11:55:00,sandstorms,high,Drinks,scooter,1,no,metropolitan,32
0xb8f7,32.0,4.8,2022-04-05,1900-01-01 10:35:00,1900-01-01 10:40:00,fog,low,Drinks,scooter,0,no,metropolitan,16
0x1a9e,35.0,4.9,2022-03-09,1900-01-01 23:35:00,1900-01-01 23:40:00,sunny,low,Drinks,scooter,1,no,metropolitan,16
0x3c5b,36.0,4.7,2022-03-26,1900-01-01 23:30:00,1900-01-01 23:35:00,fog,low,Meal,motorcycle,1,no,urban,24
0xa44b,35.0,4.2,2022-03-25,1900-01-01 17:20:00,1900-01-01 17:30:00,cloudy,medium,Buffet,electric_scooter,1,no,metropolitan,33
0xab88,27.0,4.2,2022-03-27,1900-01-01 19:30:00,1900-01-01 19:40:00,windy,jam,Drinks,motorcycle,1,no,metropolitan,34
0x72be,27.0,4.7,2022-03-27,1900-01-01 19:35:00,1900-01-01 19:45:00,windy,jam,Drinks,motorcycle,1,no,metropolitan,24
0x5f59,29.0,4.9,2022-04-05,1900-01-01 22:25:00,1900-01-01 22:30:00,stormy,low,Meal,electric_scooter,0,no,metropolitan,12
0x201a,32.0,4.0,2022-03-07,1900-01-01 18:30:00,1900-01-01 18:45:00,windy,medium,Drinks,electric_scooter,1,no,metropolitan,31
0x3a53,27.0,4.5,2022-03-07,1900-01-01 09:15:00,1900-01-01 09:30:00,fog,low,Snack,motorcycle,0,no,metropolitan,15
0x882c,30.0,4.4,2022-04-04,1900-01-01 21:45:00,1900-01-01 21:50:00,cloudy,jam,Buffet,motorcycle,2,no,metropolitan,41
0xa906,34.0,4.6,2022-03-13,1900-01-01 23:10:00,1900-01-01 23:25:00,fog,low,Meal,motorcycle,0,no,urban,20
0x215e,20.0,4.5,2022-03-26,1900-01-01 21:35:00,1900-01-01 21:40:00,cloudy,jam,Buffet,scooter,0,no,metropolitan,27
0x3b77,26.0,4.7,2022-03-19,1900-01-01 21:35:00,1900-01-01 21:50:00,sunny,jam,Drinks,electric_scooter,1,no,urban,16
0x9c72,24.0,4.8,2022-03-31,1900-01-01 18:40:00,1900-01-01 18:50:00,sandstorms,medium,Drinks,motorcycle,1,no,metropolitan,15
0xf56,31.0,4.8,2022-03-27,1900-01-01 17:35:00,1900-01-01 17:50:00,cloudy,medium,Buffet,motorcycle,1,no,metropolitan,35
0x288e,22.0,4.7,2022-04-06,1900-01-01 18:30:00,1900-01-01 18:40:00,windy,medium,Meal,motorcycle,0,no,urban,27
0xb924,27.0,4.8,2022-03-27,1900-01-01 19:40:00,1900-01-01 19:55:00,sandstorms,jam,Meal,scooter,0,no,metropolitan,15
0xe1d6,32.0,3.8,2022-02-18,1900-01-01 18:40:00,1900-01-01 18:45:00,sandstorms,medium,Snack,motorcycle,1,no,metropolitan,34
0x2fa6,29.0,4.9,2022-03-28,1900-01-01 09:30:00,1900-01-01 09:40:00,stormy,low,Buffet,motorcycle,0,no,urban,11
0x906b,32.0,4.8,2022-03-13,1900-01-01 17:50:00,1900-01-01 18:05:00,windy,medium,Drinks,electric_scooter,0,no,metropolitan,28
0xdd4a,32.0,4.8,2022-02-14,1900-01-01 22:25:00,1900-01-01 22:30:00,sunny,low,Drinks,electric_scooter,1,no,metropolitan,25
0x1cd8,32.0,4.2,2022-03-02,1900-01-01 18:30:00,1900-01-01 18:45:00,cloudy,medium,Buffet,motorcycle,1,no,metropolitan,32
0xa5c6,24.0,5.0,2022-03-27,1900-01-01 18:40:00,1900-01-01 18:50:00,fog,medium,Buffet,motorcycle,0,no,metropolitan,32
0x7a4e,34.0,4.7,2022-03-23,1900-01-01 21:30:00,1900-01-01 21:40:00,windy,jam,Buffet,motorcycle,2,no,metropolitan,37
0x85ce,24.0,4.7,2022-03-07,1900-01-01 19:30:00,1900-01-01 19:45:00,cloudy,jam,Drinks,scooter,1,no,urban,28
0x820b,32.0,4.5,2022-03-26,1900-01-01 09:20:00,1900-01-01 09:30:00,windy,low,Drinks,motorcycle,0,no,metropolitan,27
0xb691,39.0,4.5,2022-03-30,1900-01-01 22:40:00,1900-01-01 22:45:00,cloudy,low,Drinks,motorcycle,1,no,metropolitan,15
0x90da,33.0,4.9,2022-03-14,1900-01-01 18:55:00,1900-01-01 19:10:00,windy,medium,Meal,scooter,1,no,metropolitan,27
0xe0c8,34.0,4.5,2022-02-11,1900-01-01 08:30:00,1900-01-01 08:35:00,windy,low,Meal,electric_scooter,1,no,metropolitan,23
0x2d28,28.0,4.9,2022-03-26,1900-01-01 15:35:00,1900-01-01 15:40:00,cloudy,medium,Drinks,motorcycle,1,no,metropolitan,12
0x48bf,34.0,4.7,2022-04-02,1900-01-01 20:25:00,1900-01-01 20:35:00,cloudy,jam,Drinks,electric_scooter,2,yes,urban,41
0x1f8a,23.0,4.7,2022-03-11,1900-01-01 23:35:00,1900-01-01 23:40:00,windy,low,Drinks,motorcycle,1,no,metropolitan,18
0x5599,31.0,4.2,2022-03-07,1900-01-01 08:50:00,1900-01-01 09:05:00,stormy,low,Buffet,motorcycle,0,no,metropolitan,33
0x9460,33.0,4.2,2022-03-27,1900-01-01 17:15:00,1900-01-01 17:25:00,cloudy,medium,Meal,scooter,2,no,urban,41
0x539a,37.0,4.8,2022-03-06,1900-01-01 17:15:00,1900-01-01 17:25:00,stormy,medium,Snack,scooter,0,no,metropolitan,20
0x3661,37.0,4.7,2022-03-30,1900-01-01 09:50:00,1900-01-01 10:05:00,sunny,low,Drinks,motorcycle,1,no,urban,18
0x5711,25.0,4.9,2022-03-06,1900-01-01 23:30:00,1900-01-01 23:40:00,sandstorms,low,Buffet,motorcycle,1,no,metropolitan,17
0x3e23,29.0,5.0,2022-04-06,1900-01-01 19:30:00,1900-01-01 19:40:00,fog,jam,Drinks,electric_scooter,1,no,metropolitan,40
0x4c51,32.0,4.0,2022-03-24,1900-01-01 11:25:00,1900-01-01 11:30:00,stormy,high,Buffet,motorcycle,1,no,metropolitan,40
0xd4ed,31.0,4.9,2022-02-18,1900-01-01 18:15:00,1900-01-01 18:25:00,sunny,medium,Snack,motorcycle,0,no,metropolitan,22
0x5e75,23.0,4.6,2022-03-08,1900-01-01 18:35:00,1900-01-01 18:40:00,fog,medium,Snack,scooter,2,no,metropolitan,36
0xb723,38.0,4.2,2022-03-04,1900-01-01 23:15:00,1900-01-01 23:20:00,fog,low,Drinks,scooter,1,no,metropolitan,36
0xde32,35.0,4.7,2022-02-13,1900-01-01 13:20:00,1900-01-01 13:25:00,cloudy,high,Buffet,motorcycle,1,no,metropolitan,33
0x80ce,33.0,4.8,2022-03-11,1900-01-01 10:25:00,1900-01-01 10:30:00,sandstorms,low,Snack,scooter,1,no,metropolitan,24
0x519c,32.0,4.1,2022-04-03,1900-01-01 10:50:00,1900-01-01 11:05:00,windy,low,Buffet,motorcycle,1,no,metropolitan,32
0xa3a8,33.0,4.4,2022-03-05,1900-01-01 09:15:00,1900-01-01 09:20:00,windy,low,Meal,motorcycle,1,no,urban,27
0x442c,22.0,4.7,2022-03-24,1900-01-01 15:15:00,1900-01-01 15:25:00,windy,medium,Buffet,scooter,1,no,metropolitan,23
0x8692,30.0,4.9,2022-03-01,1900-01-01 11:30:00,1900-01-01 11:35:00,cloudy,high,Snack,motorcycle,0,no,metropolitan,27
0x5160,25.0,4.7,2022-03-08,1900-01-01 19:55:00,1900-01-01 20:10:00,stormy,jam,Snack,motorcycle,1,no,metropolitan,25
0x2163,37.0,4.3,2022-03-19,1900-01-01 13:40:00,1900-01-01 13:45:00,fog,high,Drinks,scooter,0,no,urban,36
0x8312,20.0,4.7,2022-04-05,1900-01-01 20:15:00,1900-01-01 20:30:00,windy,jam,Meal,motorcycle,1,no,urban,15
0x1101,28.0,4.1,2022-03-31,1900-01-01 20:20:00,1900-01-01 20:30:00,windy,jam,Meal,motorcycle,2,no,urban,36
0x9280,39.0,4.1,2022-03-15,1900-01-01 08:20:00,1900-01-01 08:25:00,windy,low,Meal,motorcycle,1,no,metropolitan,28
0xd741,20.0,4.7,2022-02-15,1900-01-01 18:20:00,1900-01-01 18:35:00,sandstorms,medium,Buffet,scooter,0,no,metropolitan,20
0x70db,24.0,4.9,2022-03-04,1900-01-01 18:40:00,1900-01-01 18:55:00,cloudy,medium,Buffet,motorcycle,0,no,metropolitan,36
0xa7e2,20.0,4.8,2022-03-08,1900-01-01 17:30:00,1900-01-01 17:45:00,stormy,medium,Buffet,electric_scooter,1,no,metropolitan,26
0x6daa,20.0,4.8,2022-03-14,1900-01-01 22:15:00,1900-01-01 22:25:00,stormy,low,Buffet,scooter,1,no,metropolitan,18
0x8347,26.0,4.8,2022-03-28,1900-01-01 09:45:00,1900-01-01 09:55:00,sunny,low,Buffet,scooter,0,no,metropolitan,22
0x480c,30.0,4.9,2022-03-13,1900-01-01 21:45:00,1900-01-01 21:50:00,fog,jam,Buffet,scooter,0,no,metropolitan,30
0x2933,24.0,4.7,2022-03-13,1900-01-01 11:50:00,1900-01-01 11:55:00,fog,high,Buffet,motorcycle,1,no,urban,20
0x9842,38.0,4.6,2022-04-01,1900-01-01 18:35:00,1900-01-01 18:40:00,fog,medium,Buffet,motorcycle,0,no,metropolitan,29
0x9c01,23.0,4.9,2022-03-29,1900-01-01 21:15:00,1900-01-01 21:25:00,stormy,jam,Drinks,motorcycle,1,no,metropolitan,29
0x51fa,36.0,4.0,2022-04-04,1900-01-01 18:40:00,1900-01-01 18:45:00,stormy,medium,Meal,motorcycle,2,no,metropolitan,36
0x66da,35.0,3.5,2022-03-18,1900-01-01 21:50:00,1900-01-01 21:55:00,windy,jam,Drinks,motorcycle,1,no,urban,34
0x8d31,35.0,4.6,2022-03-20,1900-01-01 21:10:00,1900-01-01 21:25:00,fog,jam,Snack,motorcycle,1,no,metropolitan,45
0x5d2b,26.0,4.8,2022-03-15,1900-01-01 19:55:00,1900-01-01 20:10:00,windy,jam,Meal,motorcycle,0,no,metropolitan,17
0xd27a,22.0,4.5,2022-02-13,1900-01-01 22:40:00,1900-01-01 22:45:00,windy,low,Drinks,scooter,0,no,metropolitan,14
0xcd98,21.0,4.8,2022-02-15,1900-01-01 20:40:00,1900-01-01 20:55:00,cloudy,jam,Meal,motorcycle,1,no,metropolitan,24
0x78d,32.0,4.2,2022-03-01,1900-01-01 08:15:00,1900-01-01 08:20:00,windy,low,Buffet,motorcycle,1,no,metropolitan,24
0xbf9,38.0,4.5,2022-03-17,1900-01-01 22:40:00,1900-01-01 22:55:00,sunny,low,Drinks,motorcycle,1,no,metropolitan,23
0x8c85,33.0,4.7,2022-04-04,1900-01-01 23:35:00,1900-01-01 23:45:00,stormy,low,Meal,motorcycle,0,no,metropolitan,16
0x3608,39.0,4.8,2022-03-12,1900-01-01 17:30:00,1900-01-01 17:35:00,sunny,medium,Buffet,motorcycle,0,no,metropolitan,21
0xb63f,33.0,5.0,2022-03-03,1900-01-01 16:30:00,1900-01-01 16:35:00,sandstorms,medium,Snack,motorcycle,0,no,metropolitan,35
0xad7f,20.0,4.6,2022-03-20,1900-01-01 18:10:00,1900-01-01 18:20:00,sunny,medium,Drinks,motorcycle,0,no,urban,18
0x57b6,20.0,5.0,2022-03-27,1900-01-01 22:50:00,1900-01-01 23:05:00,fog,low,Buffet,motorcycle,1,no,metropolitan,24
0xc744,35.0,4.6,2022-02-17,1900-01-01 19:40:00,1900-01-01 19:55:00,cloudy,jam,Snack,motorcycle,1,no,metropolitan,31
0x246c,37.0,4.2,2022-03-29,1900-01-01 17:30:00,1900-01-01 17:35:00,stormy,medium,Snack,motorcycle,1,no,metropolitan,46
0xc209,26.0,4.7,2022-02-17,1900-01-01 15:40:00,1900-01-01 15:55:00,cloudy,medium,Meal,motorcycle,1,no,metropolitan,22
0xa3ac,28.0,5.0,2022-03-07,1900-01-01 08:25:00,1900-01-01 08:30:00,fog,low,Buffet,motorcycle,0,no,metropolitan,19
0x113a,21.0,4.7,2022-04-06,1900-01-01 18:20:00,1900-01-01 18:30:00,stormy,medium,Buffet,scooter,0,no,metropolitan,26
0xd27c,25.0,4.8,2022-02-12,1900-01-01 21:25:00,1900-01-01 21:30:00,sandstorms,jam,Meal,scooter,0,no,metropolitan,15
0xa83f,22.0,4.7,2022-03-27,1900-01-01 17:50:00,1900-01-01 18:05:00,sandstorms,medium,Drinks,electric_scooter,1,no,metropolitan,21
0x1e61,28.0,4.0,2022-03-09,1900-01-01 14:20:00,1900-01-01 14:30:00,cloudy,high,Drinks,motorcycle,1,no,metropolitan,34
0x31f0,36.0,4.9,2022-03-17,1900-01-01 11:15:00,1900-01-01 11:30:00,fog,high,Snack,electric_scooter,1,no,metropolitan,28
0x8f9a,32.0,4.8,2022-03-31,1900-01-01 20:45:00,1900-01-01 20:55:00,sandstorms,jam,Snack,motorcycle,1,no,metropolitan,43
0x21cb,31.0,4.2,2022-03-12,1900-01-01 20:25:00,1900-01-01 20:35:00,cloudy,jam,Meal,electric_scooter,1,no,metropolitan,40
0x461d,24.0,4.5,2022-03-26,1900-01-01 09:30:00,1900-01-01 09:35:00,windy,low,Meal,motorcycle,0,no,metropolitan,15
0xd379,37.0,4.5,2022-02-11,1900-01-01 10:30:00,1900-01-01 10:35:00,windy,low,Drinks,motorcycle,1,no,metropolitan,28
0x119f,21.0,4.8,2022-03-17,1900-01-01 08:40:00,1900-01-01 08:45:00,sunny,low,Snack,scooter,1,no,metropolitan,21
0x87be,34.0,4.6,2022-03-07,1900-01-01 22:20:00,1900-01-01 22:35:00,windy,low,Drinks,scooter,0,no,metropolitan,24
0x9c75,32.0,4.9,2022-03-02,1900-01-01 23:40:00,1900-01-01 23:45:00,windy,low,Snack,scooter,0,no,urban,20
0x1017,22.0,4.8,2022-04-01,1900-01-01 17:50:00,1900-01-01 18:05:00,fog,medium,Buffet,electric_scooter,0,no,metropolitan,11
0x777c,34.0,4.6,2022-03-23,1900-01-01 22:15:00,1900-01-01 22:30:00,cloudy,low,Snack,motorcycle,1,no,metropolitan,29
0x6aa7,26.0,4.9,2022-03-09,1900-01-01 13:50:00,1900-01-01 14:05:00,windy,high,Buffet,scooter,1,no,metropolitan,17
0x50da,22.0,4.8,2022-03-16,1900-01-01 19:55:00,1900-01-01 20:05:00,sunny,jam,Drinks,motorcycle,1,no,metropolitan,20
0x32a4,36.0,5.0,2022-03-16,1900-01-01 20:20:00,1900-01-01 20:35:00,sandstorms,jam,Buffet,motorcycle,1,yes,metropolitan,48
0x5405,30.0,5.0,2022-03-19,1900-01-01 14:20:00,1900-01-01 14:25:00,cloudy,high,Buffet,motorcycle,1,no,metropolitan,27
0xb0aa,27.0,4.6,2022-03-31,1900-01-01 17:10:00,1900-01-01 17:15:00,windy,medium,Drinks,scooter,1,no,metropolitan,23
0x65d7,37.0,4.1,2022-03-06,1900-01-01 17:40:00,1900-01-01 17:45:00,sandstorms,medium,Drinks,electric_scooter,2,no,metropolitan,39
0x35d6,35.0,4.6,2022-03-05,1900-01-01 22:40:00,1900-01-01 22:55:00,sandstorms,low,Buffet,motorcycle,0,no,metropolitan,28
0x101a,20.0,4.7,2022-03-30,1900-01-01 17:10:00,1900-01-01 17:20:00,stormy,medium,Buffet,scooter,1,no,metropolitan,29
0xd164,31.0,4.7,2022-02-15,1900-01-01 22:20:00,1900-01-01 22:35:00,cloudy,low,Buffet,scooter,0,no,metropolitan,19
0x211d,33.0,4.6,2022-03-28,1900-01-01 18:50:00,1900-01-01 19:05:00,stormy,medium,Buffet,motorcycle,0,no,metropolitan,26
0xc0f7,24.0,4.7,2022-02-12,1900-01-01 22:35:00,1900-01-01 22:45:00,cloudy,low,Meal,motorcycle,1,no,urban,20
0x9252,33.0,4.6,2022-03-16,1900-01-01 18:20:00,1900-01-01 18:25:00,sandstorms,medium,Snack,motorcycle,1,no,metropolitan,30
0x3e1c,27.0,4.5,2022-03-01,1900-01-01 23:40:00,1900-01-01 23:55:00,fog,low,Buffet,motorcycle,1,no,urban,15
0xcfc9,35.0,4.4,2022-02-15,1900-01-01 14:35:00,1900-01-01 14:40:00,fog,high,Snack,electric_scooter,2,yes,metropolitan,39
0x5d98,37.0,5.0,2022-03-03,1900-01-01 17:15:00,1900-01-01 17:30:00,windy,medium,Buffet,motorcycle,1,no,metropolitan,32
0xb9a2,39.0,4.1,2022-03-15,1900-01-01 20:20:00,1900-01-01 20:35:00,cloudy,jam,Drinks,motorcycle,1,no,urban,31
0xc793,27.0,4.8,2022-02-17,1900-01-01 18:15:00,1900-01-01 18:20:00,windy,medium,Snack,electric_scooter,1,no,metropolitan,29
0xb8b1,38.0,4.8,2022-03-19,1900-01-01 15:20:00,1900-01-01 15:30:00,windy,medium,Meal,motorcycle,1,no,metropolitan,31
0xaca3,27.0,4.9,2022-03-16,1900-01-01 21:40:00,1900-01-01 21:55:00,cloudy,jam,Buffet,scooter,1,no,metropolitan,39
0x5779,21.0,4.7,2022-03-23,1900-01-01 18:50:00,1900-01-01 19:05:00,windy,medium,Drinks,electric_scooter,1,no,urban,19
0xbcb7,27.0,4.9,2022-03-26,1900-01-01 19:55:00,1900-01-01 20:10:00,cloudy,jam,Drinks,motorcycle,1,no,metropolitan,23
0xd21e,27.0,4.7,2022-02-15,1900-01-01 21:15:00,1900-01-01 21:25:00,cloudy,jam,Snack,motorcycle,0,no,urban,20
0x767,30.0,4.7,2022-04-01,1900-01-01 09:20:00,1900-01-01 09:35:00,fog,low,Buffet,motorcycle,1,no,metropolitan,20
0xbd61,22.0,4.7,2022-03-12,1900-01-01 23:25:00,1900-01-01 23:35:00,stormy,low,Meal,scooter,1,no,metropolitan,16
0xccd7,26.0,4.8,2022-02-14,1900-01-01 18:50:00,1900-01-01 19:05:00,sunny,medium,Drinks,motorcycle,0,no,metropolitan,16
0xa13e,31.0,4.9,2022-03-16,1900-01-01 22:40:00,1900-01-01 22:50:00,windy,low,Snack,scooter,1,no,metropolitan,19
0x2b52,37.0,4.8,2022-03-29,1900-01-01 18:50:00,1900-01-01 19:05:00,sunny,medium,Buffet,scooter,1,no,metropolitan,24
0xb0e,29.0,4.7,2022-04-03,1900-01-01 11:55:00,1900-01-01 12:05:00,cloudy,high,Meal,scooter,1,no,metropolitan,33
0x3425,23.0,4.9,2022-03-27,1900-01-01 22:15:00,1900-01-01 22:25:00,fog,low,Meal,scooter,1,no,metropolitan,23
0x72ec,35.0,4.4,2022-03-10,1900-01-01 17:15:00,1900-01-01 17:30:00,cloudy,medium,Snack,motorcycle,1,no,metropolitan,31
0x2031,33.0,4.5,2022-03-30,1900-01-01 12:50:00,1900-01-01 13:05:00,windy,high,Buffet,scooter,1,no,metropolitan,27
0xa685,27.0,4.7,2022-04-04,1900-01-01 20:55:00,1900-01-01 21:10:00,fog,jam,Meal,motorcycle,1,no,metropolitan,47
0x1660,35.0,4.5,2022-03-03,1900-01-01 16:25:00,1900-01-01 16:35:00,fog,medium,Meal,electric_scooter,1,no,urban,19
0x5daa,39.0,5.0,2022-04-04,1900-01-01 22:35:00,1900-01-01 22:40:00,windy,low,Buffet,motorcycle,0,no,metropolitan,17
0x8aab,33.0,4.0,2022-04-05,1900-01-01 14:15:00,1900-01-01 14:30:00,windy,high,Meal,motorcycle,1,no,urban,31
0xcf8b,24.0,4.7,2022-02-16,1900-01-01 21:20:00,1900-01-01 21:35:00,sunny,jam,Meal,motorcycle,0,no,urban,21
0xd139,28.0,4.9,2022-02-16,1900-01-01 18:55:00,1900-01-01 19:05:00,fog,medium,Buffet,scooter,0,no,urban,27
0x677c,21.0,4.1,2022-03-13,1900-01-01 09:40:00,1900-01-01 09:55:00,windy,low,Drinks,motorcycle,1,no,metropolitan,26
0x725b,31.0,5.0,2022-03-18,1900-01-01 18:15:00,1900-01-01 18:20:00,sandstorms,medium,Snack,motorcycle,1,no,metropolitan,32
0x931a,38.0,4.1,2022-03-02,1900-01-01 19:40:00,1900-01-01 19:50:00,sandstorms,jam,Drinks,motorcycle,1,no,urban,42
0x3a72,30.0,4.9,2022-03-17,1900-01-01 20:55:00,1900-01-01 21:10:00,cloudy,jam,Drinks,scooter,1,no,metropolitan,25
0x9ce5,33.0,5.0,2022-03-15,1900-01-01 22:35:00,1900-01-01 22:50:00,stormy,low,Snack,scooter,0,no,urban,29
0x80ff,38.0,4.5,2022-03-15,1900-01-01 10:40:00,1900-01-01 10:50:00,fog,low,Drinks,motorcycle,1,no,metropolitan,22
0xb00d,24.0,4.7,2022-03-30,1900-01-01 19:30:00,1900-01-01 19:45:00,fog,jam,Meal,motorcycle,0,no,metropolitan,23
0x4743,24.0,3.5,2022-04-05,1900-01-01 19:55:00,1900-01-01 20:05:00,sunny,jam,Snack,motorcycle,1,no,metropolitan,51
0x1339,34.0,4.7,2022-03-30,1900-01-01 19:20:00,1900-01-01 19:35:00,windy,jam,Buffet,motorcycle,1,no,metropolitan,30
0x88cf,34.0,4.6,2022-03-07,1900-01-01 14:10:00,1900-01-01 14:25:00,fog,high,Meal,motorcycle,1,no,metropolitan,27
0xdf43,36.0,5.0,2022-02-16,1900-01-01 18:40:00,1900-01-01 18:45:00,stormy,medium,Buffet,electric_scooter,1,no,metropolitan,30
0xa73d,27.0,4.0,2022-03-29,1900-01-01 17:40:00,1900-01-01 17:55:00,fog,medium,Buffet,scooter,1,no,metropolitan,32
0xa039,32.0,4.1,2022-03-16,1900-01-01 18:40:00,1900-01-01 18:45:00,cloudy,medium,Meal,electric_scooter,1,no,metropolitan,32
0x761f,29.0,2.5,2022-03-25,1900-01-01 22:40:00,1900-01-01 22:55:00,sunny,low,Snack,motorcycle,2,no,metropolitan,35
0x7080,27.0,5.0,2022-03-19,1900-01-01 11:25:00,1900-01-01 11:30:00,fog,high,Snack,motorcycle,1,no,metropolitan,25
0xb243,32.0,5.0,2022-03-07,1900-01-01 09:15:00,1900-01-01 09:30:00,sandstorms,low,Buffet,motorcycle,1,no,urban,28
0xa593,21.0,4.8,2022-04-05,1900-01-01 20:30:00,1900-01-01 20:45:00,stormy,jam,Drinks,motorcycle,1,no,metropolitan,27
